Date Recorded,List Year,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Longitude,Latitude,Max_Temperature_C,Precipitation_mm
2019-04-08,2018,Ridgefield,845 NORTH SALEM RD,1436350.0,2310000.0,0.6217,Single Family,Single Family,-73.5421161,41.3247189,21.4,8.0
2019-04-29,2018,Winchester,787 MAIN ST,225680.0,410000.0,0.5504,,,-72.7249428,41.7009241,16.0,0.0
2019-04-01,2018,Stamford,45 MARVA LANE,521460.0,660000.0,0.79,Single Family,Single Family,-73.5461483,41.119171,6.7,0.0
2019-04-01,2018,Woodbridge,1 CHESTNUT LN,279300.0,370000.0,0.7548,Single Family,Single Family,-73.0392719,41.349425,6.4,0.0
2019-04-08,2018,Tolland,6 OLD BURBANK ROAD,182900.0,275000.0,0.665,Single Family,Single Family,-72.3789739,41.8786857,11.8,9.5
2019-04-01,2018,Redding,55 BLACK ROCK TPKE,270060.0,385000.0,0.7014,Single Family,Single Family,-73.3446201,41.2917519,6.2,0.0
2019-04-29,2018,Trumbull,163 BEECHWOOD AVE,353570.0,540000.0,0.6547,Single Family,Single Family,-73.2080307,41.1806306,13.0,0.0
2019-04-01,2018,Shelton,235 LONG HILL CROSS RD,281400.0,422450.0,0.6661,Single Family,Single Family,-73.103127,41.2871436,6.9,0.0
2019-04-01,2018,Westbrook,56 S MAIN ST,129170.0,230000.0,0.561608696,Two Family,Two Family,-71.9864854,41.6036329,6.4,0.0
2019-04-29,2018,West Hartford,1681 ASYLUM AVENUE,193690.0,282500.0,0.6856,Single Family,Single Family,-72.7295667,41.7784989,15.7,0.0
2019-04-01,2018,Vernon,57 ELIZABETH LN,161620.0,214900.0,0.752070731,Condo,Condo,-72.4717,41.83239,5.8,0.0
2019-04-01,2018,Somers,156 SPRINGFIELD RD,217800.0,335000.0,0.6501,Single Family,Single Family,-72.4503803,41.9960099,5.7,0.0
2019-04-29,2018,Plymouth,395 NORTH ST,61740.0,45000.0,1.372,,,-73.0476989,41.6961025,13.3,0.0
2019-04-22,2018,South Windsor,170 BEELZEBUB RD,131000.0,173000.0,0.7572,Single Family,Single Family,-72.5256339,41.8367407,17.5,21.5
2019-04-22,2018,Stamford,15 MOHEGAN AVENUE,414140.0,553000.0,0.7488,Two Family,Two Family,-73.5267607,41.0380611,17.4,8.4
2019-04-01,2018,Trumbull,22 CORAL DRIVE,28840.0,185000.0,0.1558,,,-73.1859434,41.2807951,6.5,0.0
2019-04-22,2018,Waterbury,572 WATERTOWN AVE,522890.0,750000.0,0.6971,,,-73.06047,41.56771,16.7,12.5
2019-04-01,2018,West Hartford,30 WESTWOOD ROAD,660170.0,953000.0,0.6927,Single Family,Single Family,-72.9608199,41.3157734,8.1,0.0
2019-04-29,2018,Southbury,323 LUTHER DR,207730.0,264710.0,0.7847,Single Family,Single Family,-73.176171,41.4756449,14.1,0.0
2019-04-22,2018,Plainville,15 WEST PINE WAY #26,173600.0,264000.0,0.6575,Condo,Condo,-72.8566777,41.6856684,16.7,14.3
2019-04-01,2018,Shelton,60 WESLEY DR,496230.0,675000.0,0.7351,Single Family,Single Family,-73.1301746,41.2905922,6.8,0.0
2019-04-15,2018,Torrington,175 ALVORD PARK RD,134420.0,187000.0,0.7188,Single Family,Single Family,-73.1026256,41.8214257,17.9,23.4
2019-04-15,2018,Trumbull,336 DANIELS FARM RD,337540.0,575000.0,0.587,Single Family,Single Family,-73.19704,41.2573406,16.8,20.5
2019-04-08,2018,Torrington,811 E MAIN ST,315660.0,1428210.0,0.221,,,-73.1040458,41.8112777,11.4,8.5
2019-04-01,2018,Wallingford,40-C5 HOFFMAN CT,61500.0,94000.0,0.6542,Condo,Condo,-72.8145642,41.4520418,7.5,0.0
2019-04-29,2018,Winchester,18 CURTICE ST,76730.0,46000.0,1.668043478,Single Family,Single Family,-73.0723834,41.9268532,13.7,0.0
2019-04-15,2018,West Hartford,125 SEDGWICK ROAD,255640.0,417500.0,0.6123,Single Family,Single Family,-72.7541531,41.7501233,18.2,17.6
2019-04-29,2018,South Windsor,100 VALLEY VIEW DR,178600.0,255000.0,0.7003,Single Family,Single Family,-72.7553476,41.528662,14.5,0.0
2019-04-29,2018,South Windsor,167 CARRIAGE DR,217000.0,310500.0,0.6988,Single Family,Single Family,-72.5909909,41.694825,15.6,0.0
2019-04-08,2018,Seymour,48 HERITAGE DR,151340.0,267000.0,0.5668,Single Family,Single Family,-72.5582421,41.8350346,12.0,12.2
2019-04-29,2018,Stamford,39 NEWFIELD COURT,349650.0,515000.0,0.6789,Single Family,Single Family,-73.5357937,41.0799742,14.0,0.0
2019-04-08,2018,West Hartford,147 ORCHARD ROAD,424550.0,550000.0,0.7719,Single Family,Single Family,-72.7792926,41.7755615,10.7,8.5
2019-04-29,2018,Trumbull,48 CLEMENS AVE,206010.0,292000.0,0.7055,Single Family,Single Family,-73.2300736,41.2702922,14.1,0.0
2019-04-01,2018,Plymouth,20 ARMBRUSTER RD,127110.0,145000.0,0.8766,Single Family,Single Family,-73.0252611,41.6874298,5.0,0.0
2019-04-01,2018,Waterford,37 LOWER BARTLETT RD,167570.0,240000.0,0.6982,Single Family,Single Family,-72.1012696,41.4240407,7.0,0.0
2019-04-01,2018,Waterbury,100 WESTPORT DR,138200.0,185000.0,0.747,Single Family,Single Family,-73.02079,41.52281,6.4,0.0
2019-04-15,2018,Stratford,449 SHERWOOD PL,121730.0,147101.0,0.827526665,Single Family,Single Family,-73.1346685,41.185766,16.9,18.5
2019-04-01,2018,Oxford,5 LAURA LANE,206000.0,326000.0,0.6319,Single Family,Single Family,-72.8874573,41.2766266,7.8,0.0
2019-04-01,2018,Wallingford,35 KING ST,109400.0,195000.0,0.561025641,Single Family,Single Family,-72.9164992,41.3499094,7.8,0.0
2019-04-08,2018,Orange,412 RICHARD LA,271000.0,439900.0,0.616,Single Family,Single Family,-73.0516978,41.292955,18.0,8.7
2019-04-29,2018,South Windsor,66 LONGMEADOW DR,214000.0,779942.0,0.2743,Single Family,Single Family,-72.5549646,41.852529,15.2,0.0
2019-04-29,2018,Plainfield,31-33 LINNELL ST,122110.0,156500.0,0.7802,Two Family,Two Family,-71.8823592,41.714187,15.0,0.0
2019-04-08,2018,Orange,489 TREAT LA,195200.0,283300.0,0.689,Single Family,Single Family,-73.0428408,41.2597962,16.4,7.9
2019-04-08,2018,West Hartford,65 SOUTH HIGHLAND STREET,231420.0,365000.0,0.634,Single Family,Single Family,-72.7183949,41.7631605,11.6,8.5
2019-04-22,2018,South Windsor,75 MURIELLE DR,191300.0,305000.0,0.6272,Single Family,Single Family,-72.59604,41.80887,17.5,20.6
2019-04-01,2018,West Hartford,159 BLOOMFIELD AVENUE,470260.0,554555.0,0.847995239,Single Family,Single Family,-72.7163364,41.792198,6.8,0.0
2019-04-01,2018,Stamford,115 MILL BROOK ROAD,686740.0,695000.0,0.988115108,Single Family,Single Family,-73.5839766,41.0899684,6.9,0.0
2019-04-15,2018,Stonington,6 VARS AVE,167100.0,230000.0,0.7265,Single Family,Single Family,-71.8460781,41.3461874,16.3,23.1
2019-04-22,2018,Southington,25 ZWICKS FARM RD,155420.0,258000.0,0.6024,Single Family,Single Family,-72.8638834,41.5710655,16.6,15.4
2019-04-15,2018,South Windsor,160 VALLEY VIEW DR,175800.0,210000.0,0.8371,Single Family,Single Family,-72.5392247,41.8333179,18.4,18.9
2019-04-08,2018,Seymour,114-19 BALANCE ROCK RD,49490.0,78000.0,0.6344,Condo,Condo,-73.0942875,41.3894276,17.7,10.6
2019-04-15,2018,Wolcott,12 SHERATON DR,169640.0,242500.0,0.6995,Single Family,Single Family,-72.9965872,41.5971183,16.9,20.7
2019-04-29,2018,Plymouth,146 SCOTT RD,136790.0,247000.0,0.5538,Single Family,Single Family,-73.0301204,41.6677731,13.4,0.0
2019-04-15,2018,Sterling,325 SNAKE HILL RD,57160.0,162000.0,0.352839506,Single Family,Single Family,-72.2897981,41.7582322,18.6,24.4
2019-04-29,2018,Wolcott,40 DEVONSHIRE RD,113200.0,120000.0,0.9433,Single Family,Single Family,-73.0025277,41.5913881,14.1,0.0
2019-04-08,2018,Waterbury,32 SLOCUM ST,36900.0,65000.0,0.5676,Single Family,Single Family,-73.0297874,41.5494074,14.5,13.0
2019-04-29,2018,West Hartford,35 OSAGE ROAD,158480.0,189000.0,0.838518519,Single Family,Single Family,-72.7456952,41.7952718,15.6,0.0
2019-04-15,2018,Ridgefield,8 RUSTIC RD,156770.0,226000.0,0.693672566,Single Family,Single Family,-73.4872115,41.3309647,17.2,17.2
2019-04-29,2018,Portland,10 SPRING ST,133420.0,200000.0,0.6671,Two Family,Two Family,-72.6594084,41.7052665,16.1,0.0
2019-04-01,2018,Portland,23 KNOLLWOOD RD,120400.0,60000.0,2.0066,Single Family,Single Family,-72.55954,41.57274,6.8,0.0
2019-04-29,2018,West Haven,63 HEMLOCK ST,84420.0,145000.0,0.5822,Single Family,Single Family,-72.9611837,41.2976433,12.8,0.0
2019-04-01,2018,Stamford,364 WESTWOOD ROAD,366550.0,393750.0,0.9309,Single Family,Single Family,-73.561281,41.0866727,6.9,0.0
2019-04-01,2018,Oxford,268 GOVERNORS HILL RD,222000.0,365000.0,0.6082,Single Family,Single Family,-73.1418023,41.414276,5.7,0.0
2019-04-29,2018,West Hartford,202 PENN DRIVE,235340.0,405000.0,0.581,Single Family,Single Family,-72.7322628,41.7765637,15.7,0.0
2019-04-01,2018,Portland,8 SUNSET TERR,126350.0,185000.0,0.6829,Single Family,Single Family,-72.6301735,41.5748062,7.2,0.0
2019-04-15,2018,Waterbury,1225 BANK ST,95580.0,145000.0,0.6591,Three Family,Three Family,-73.04664,41.54028,18.0,21.1
2019-04-01,2018,West Hartford,329 SOUTH QUAKER LANE,208180.0,297000.0,0.700942761,Single Family,Single Family,-72.7295148,41.75329,6.7,0.0
2019-04-01,2018,Southbury,1010 A HERITAGE VILLAGE,96690.0,140000.0,0.6906,Condo,Condo,-73.2294455,41.4851785,6.7,0.0
2019-04-01,2018,Torrington,G 107 EVERGREEN RD,8680.0,7500.0,1.1573,Condo,Condo,-72.6929371,41.6141799,7.2,0.0
2019-04-29,2018,Vernon,38 GROVE ST,89430.0,149500.0,0.5981,Single Family,Single Family,-72.7225291,41.6130924,15.4,0.0
2019-04-01,2018,Thomaston,32 LYNNRICH WEST,229810.0,329000.0,0.6985,Single Family,Single Family,-73.1144895,41.6725277,5.0,0.0
2019-04-01,2018,Stafford,45 WORTHINGTON RD,235410.0,228500.0,1.0302,Single Family,Single Family,-72.3998572,42.0082427,4.7,0.0
2019-04-22,2018,Stratford,114 WILLIAM ST,163800.0,230000.0,0.712173913,Single Family,Single Family,-73.1434829,41.2038824,16.3,18.2
